CODE_TRANS,LAYER,mean_naturalness_100,std_naturalness_100,median_naturalness_100,mean_naturalness_250,std_naturalness_250,median_naturalness_250,mean_naturalness_500,std_naturalness_500,median_naturalness_500,mean_naturalness_1000,std_naturalness_1000,median_naturalness_1000
386_rouge_estive,2,9889.83116883116,7.78677299648376,9890,9887.60121457489,24.6252248503372,9889,9887.41152473227,53.722865733993,9889,9896.16199694345,107.889953048978,9893
386_rouge_lisiere,2,9864.37837837837,13.2223221400686,9864.5,9863.18609406952,31.1925239273192,9864,9861.95081967213,56.6065081207383,9863,9870.66500765696,107.729225226867,9864
228_bleu_estive,2,9880.75949367088,8.22810126192805,9882,9876.12778904665,21.223859917491,9881,9879.69704684317,45.9426430181229,9883,9888.9074592668,103.950553787608,9886
228_bleu_lisiere,2,9857.10389610389,10.049984707082,9857,9857.40567951318,22.3175889164882,9857,9858.77256501784,43.6594101172799,9858,9864.63681528662,99.8104085303941,9858
375_rouge_estive,3,344.425,0.685109480302236,345,344.904958677685,0.770890998894631,345,345.423213380638,1.26186549388844,345,346.93486005089,2.59267534381567,346
375_rouge_lisiere,3,345.824999999999,1.30168160469448,346,346.132231404958,1.39918600161411,346,346.349109414758,2.14018987308673,346,348.161848974914,4.46796668973922,347
374_bleu_estive,3,346.936708860759,0.486313233222747,347,346.758196721311,0.616486629684223,347,346.647628760836,1.98432298844136,346,347.583216605119,4.54028009908458,346
374_bleu_lisiere,3,345.545454545454,0.523362121548309,346,345.920570264765,0.768395901444134,346,346.597759674134,2.24586405819796,346,348.144803871625,4.63079513980503,346
373_rouge_estive,3,319.461538461538,1.08240363688233,319,319.965517241379,2.85711587832862,320,320.902190524707,5.02663413516993,322,321.36107929235,6.792480420052,322
373_rouge_lisiere,3,326.727272727272,0.975496725102021,327,326.225152129817,2.14675003839843,327,325.247322794492,4.14949161897039,327,325.065247865426,7.56563054393519,327
530_bleu_estive,3,316.294871794871,1.32150821333899,316,317.166328600405,2.40197731881355,317,317.772565017848,4.43104365614833,317,319.627785559658,7.92158031977352,317
530_bleu_lisiere,3,321.077922077922,1.18174682244959,321,320.841784989858,2.79584566820556,321,321.322975038206,5.65123358858348,321,322.494266055045,9.74398153181294,320
372_rouge_estive,3,323.506493506493,1.52573913638455,324,323.873727087576,2.37355211710347,324,324.780947529291,3.6324938307253,325,326.272113178689,5.83167358647635,327
372_rouge_lisiere,3,326.103896103896,1.07612116809696,326,325.846153846153,2.85134661428471,326,325.20998980632,4.87329176008343,325,326.032866242038,6.27100821351361,326
529_bleu_estive,3,343.468354430379,0.726277887988914,343,343.560574948665,1.70514563621018,343,344.071682765632,3.61075701307157,343,344.040229153405,6.87779374484498,344
529_bleu_lisiere,3,343.518518518518,1.01969628873601,343,343.971370143149,2.49645932585582,344,344.724032586558,3.81419431063286,344,344.028262253341,6.52993621222151,344
235_rouge_estive,3,332.822784810126,0.689147219686897,333,333.251521298174,1.43755155760887,333,333.765155374426,1.96825760944092,334,334.916698509743,3.93847604191237,335
235_rouge_lisiere,3,334.246753246753,1.30090721746921,335,334.590263691683,1.49728169225555,335,335.044365119836,2.24268773089891,335,336.100522359536,4.0012688753517,336
702_bleu_estive,3,339.064935064935,0.610251435037441,339,339.497967479674,1.45319802048699,339,339.813455657492,2.95960958133421,340,340.199821587867,4.91117325635596,340
702_bleu_lisiere,3,339.381578947368,0.794174600701187,339,339.152749490835,1.58631095963771,339,339.665306122448,2.85718221547234,340,340.217191684734,4.44239472343792,341
564_bleu_estive,3,328.524999999999,1.35991727689591,329,328.515400410677,2.90352561195896,329,329.320467242254,5.28106832623834,329,330.226028269451,10.7136763079152,330
564_bleu_lisiere,3,333.782051282051,1.16186671084957,334,333.791075050709,2.65817302561816,334,334.478128179043,5.61799171242038,335,335.537237428389,11.0326917598046,335
509_rouge_estive,3,332.153846153846,0.36080121229411,332,332.014227642276,1.07152767483397,332,332.022912423625,2.03632602915516,332,332.085168682367,4.97937211679016,331
509_rouge_lisiere,3,333.493506493506,0.847047992681576,333,333.327235772357,1.26259109037113,333,333.590607452782,2.89175723684773,333,333.362710137544,5.17524035938597,332
349_bleu_estive,3,331.833333333333,0.372677996249965,332,331.624229979466,0.736596990052371,332,331.327217125382,1.88452664496645,332,331.548083046745,4.83449950991623,331
349_bleu_lisiere,3,332.177215189873,0.742208365279446,332,332.406122448979,1.09374999256262,332,332.612359550561,2.64524752591874,332,333.276836877626,5.05071890378571,332
517_rouge_estive,3,332.658227848101,0.709538554797039,333,332.618661257606,1.58101587263165,333,333.214249363867,2.51740011062056,333,334.073956211812,4.32244814585936,334
517_rouge_lisiere,3,333.024999999999,0.688748865697796,333,332.764826175869,1.67622311978156,333,332.652947154471,2.47753759482933,332,333.194780394653,4.1298464344044,332
369_bleu_estive,3,326.730769230769,0.842357450819241,327,326.845841784989,2.45539682769585,327,326.296126401631,4.30376589713897,326,324.646811760213,5.25044047601088,325
369_bleu_lisiere,3,329.637499999999,0.951889568174796,329,329.452674897119,1.81580369277263,329,327.986259541984,3.1692406044625,328,325.9475292919,4.78126200774293,327
473_rouge_estive,3,322.151898734177,0.88716027685748,322,321.5,2.97448499334082,322,321.880346232179,4.96201874469348,322,324.109852342158,7.12899580159034,326
473_rouge_lisiere,3,320.01282051282,1.81513289577452,320,320.784989858012,3.33437712949241,320,320.140091696383,5.36931883099347,320,320.649102710958,6.93963477130356,321
474_bleu_estive,3,310.683544303797,0.935168079355134,311,311.081967213114,1.3172261213105,311,310.507614213197,2.78268629906171,310,310.653811887488,4.70526729581393,310
474_bleu_lisiere,3,307.202531645569,0.817215817294632,307,307.841463414634,2.03007576570805,308,309.171763506625,3.30207945003228,310,310.434173669467,6.33157201247123,310
244_rouge_estive,3,334.824999999999,1.09287464971971,335,334.5,1.9407547309281,335,334.767158108795,3.03272763630837,335,334.019607843137,5.36988106596536,334
244_rouge_lisiere,3,339.243589743589,0.819410316988451,339,339.602040816326,2.06001682140132,340,339.381605691056,2.42010697014812,340,335.250827182489,5.18250060297004,336
245_bleu_estive,3,331.175,0.877140239642441,331,331.48353909465,1.32043788157144,332,332.900254452926,2.75130779662005,332,332.940030557677,4.38993736722888,332
245_bleu_lisiere,3,337.113924050632,0.954500887165006,337,337.154471544715,1.86770813132684,338,336.028498727735,2.89057466937104,337,333.757861234882,5.17342093386726,334
256_rouge_estive,3,332.466666666666,1.83545331972482,332,333.243902439024,4.19318351887944,333,334.181725370086,5.37929906986276,333,334.447207345065,6.12236695889757,334
256_rouge_lisiere,3,336.555555555555,2.21665970480666,337,336.40206185567,4.03147358343148,337,336.017311608961,5.55106874928737,336,335.263593531134,5.73257286214785,336
415_bleu_estive,3,329.653846153846,0.859739422015333,330,330.394308943089,0.857183970824653,330,331.567787971457,3.01926233639298,331,333.18374108053,5.32390036122986,333
415_bleu_lisiere,3,331.807692307692,1.62557833738225,332,332.200811359026,2.42833162346959,332,333.380855397148,3.66015036493828,332,334.105129184166,4.63378426737956,335
419_rouge_estive,3,345.215189873417,0.519758611839185,345,345.224032586558,1.73108422017807,345,346.015800203873,3.36472301311483,345,345.350655967392,4.86120758741794,345
419_rouge_lisiere,3,347.728395061728,1.24734132743852,347,348.283950617283,2.36956647890977,348,348.223523421588,3.50551451069393,348,346.696028513238,4.56953122233053,347
416_bleu_estive,3,341.448717948717,1.02090251546761,342,341.693089430894,1.93631139993817,341,341.897709923664,3.83398753315726,341,343.225038206826,5.8059922745797,342
416_bleu_lisiere,3,338.962025316455,0.786645465229841,339,338.824489795918,1.53523655190463,339,339.23971559167,2.76108544034836,339,341.232883685416,5.04633434385421,340
413_rouge_estive,3,337.253164556962,1.53827418035071,337,337.486707566462,3.1114813439496,337,338.042661249365,5.69481228625222,337,337.412213740458,11.1917501165757,336
413_rouge_lisiere,3,340.961038961038,1.69369770253518,341,340.710794297352,3.41165272531879,341,340.496175420703,5.70658660729919,340,339.123249299719,10.7199381259752,338
424_bleu_estive,3,348.4875,1.64312012646671,348,348.818930041152,3.3098138906879,349,348.282311201216,6.09935281357884,349,346.262501590533,10.3614131618281,348
424_bleu_lisiere,3,351.075949367088,1.42110807095556,351,351.075510204081,3.1765101253461,351,350.199489795918,5.4135600479493,351,347.887191240132,10.0650548273826,349
573_rouge_estive,3,323,1.22996768771399,323,323.057259713701,3.05049418639334,323,323.023350253807,5.69775652208274,322,324.5237913486,8.21339555492797,323
573_rouge_lisiere,3,326.897435897435,1.51564273909042,327,327.036511156186,3.6896167006816,327,326.93683138054,6.42183961099914,327,325.928680590932,8.97984144403588,325
574_bleu_estive,3,325.101265822784,1.57989694191101,325,325.311608961303,3.88671658897524,325,325.74872579001,6.84386530114235,326,324.968284294994,8.93296553434154,324
574_bleu_lisiere,3,327.311688311688,2.25779883762085,327,327.559837728194,3.87625129623956,327,327.208970438328,6.60199218227836,328,325.383870556758,8.96560149649603,325
402_rouge_estive,3,351.8625,0.541842920042331,352,352.915983606557,1.36972185751136,353,354.324668705402,2.83941477533497,355,354.095862507956,3.94840717599326,354
402_rouge_lisiere,3,354.038461538461,1.19230769230769,354,354.186612576064,1.34121107438342,354,354.538265306122,1.88889478834832,355,354.015278838808,3.39666410406176,354
401_bleu_estive,3,353.371794871794,0.718063177689253,354,352.709939148073,1.63724481508793,353,351.60132382892,3.74769695457926,352,349.938463498534,4.68317506209435,350
401_bleu_lisiere,3,356.024999999999,0.706664701255129,356,355.288343558282,1.55495353219467,355,353.877540650406,2.73967827327051,354,350.276533469076,4.70693824011931,351
628_rouge_estive,3,345.8125,0.708762125116742,346,346.254132231404,2.24424964707195,346,346.218495934959,4.48280628728623,346,345.433537051184,8.13583751640205,346
628_rouge_lisiere,3,350.441558441558,1.5994601889185,350,351.180527383367,2.85516970465043,351,352.136965376782,4.57146000699366,352,351.508284476166,7.18733486779275,352
626_bleu_estive,3,333.948717948717,1.23928676652252,334,334.266260162601,1.369024279197,334,335.599491094147,3.1163852854511,335,336.551763657201,5.91320782238475,335
626_bleu_lisiere,3,338.449999999999,1.45688022843334,338,339.100616016427,2.90791944760296,339,339.829342842587,4.46768152661575,340,339.866980651731,6.76679093964094,339
522_rouge_estive,3,344.392405063291,0.582828578897283,344,345.022448979591,0.967590170057987,345,344.765425803161,2.34505521729977,344,343.38754457463,5.6040577988602,343
522_rouge_lisiere,3,344.875,0.330718913883074,345,344.451546391752,1.15777189161011,345,343.413319776309,2.86228308781013,344,342.052718706226,5.70558463002781,342
682_bleu_estive,3,333.792207792207,1.34200530644878,334,333.912778904665,3.22931849733068,334,334.189602446483,6.04710813227777,335,333.785732484076,10.4322112759847,336
682_bleu_lisiere,3,336.253333333333,1.17862443363251,336,336.386965376782,2.96224600289937,337,335.336228921819,5.28893144163346,337,334.463215606273,9.99191396720822,336
641_rouge_estive,3,305.846153846153,0.360801212294111,306,304.961460446247,1.25320501769934,305,304.695519348268,2.21340120475484,305,306.65520753756,6.02211675812577,307
641_rouge_lisiere,3,305.922077922077,0.268048927799355,306,305.595141700404,1.3171466062478,306,305.137684854665,2.66015082114707,305,306.74178762414,6.45998382733039,306
638_bleu_estive,3,329.831168831168,1.47183600690983,330,329.771894093686,3.43945365175814,330,329.722731906218,6.54962886004807,330,328.023077903863,11.4714154664408,329
638_bleu_lisiere,3,326.835443037974,1.14106745212525,327,326.774390243902,3.07955403970802,327,326.387047424783,6.83808630215132,327,324.618890020366,11.315727641074,325
265_rouge_estive,3,344.506329113924,1.22084653885362,344,344.859183673469,2.77425616928116,345,345.707503828483,5.20755526122712,346,346.259292260692,9.95801280633031,346
265_rouge_lisiere,3,344.392405063291,1.49613613337644,345,345.347560975609,2.60844745321822,346,345.903209373408,5.15454533753983,346,345.870606214977,9.54125113621491,345
428_bleu_estive,3,351.103896103896,1.23356115862276,351,351.075356415478,3.05623192671504,351,351.316675165731,5.68743682559381,351,351.079409518961,9.78783877016811,351
428_bleu_lisiere,3,354.493670886075,1.71274757221092,355,354.470225872689,3.07313933460982,355,354.129459734964,5.22633090938312,354,352.285368648923,8.894342013867,353
298_rouge_estive,3,325.935064935064,0.246411246246886,326,325.556008146639,0.610848590023447,326,325.767193071828,0.751499514326858,326,326.299770583736,3.82451774289513,326
298_rouge_lisiere,3,326.01282051282,0.112499543428104,326,326.301619433198,0.572760034916943,326,326.074413863404,1.2604578994075,326,325.638747454175,3.18143572275356,326
300_bleu_estive,3,320.675,0.519013487300667,321,320.633196721311,0.997273139816309,321,320.813041263372,2.25731235422179,321,321.839806443397,4.14078730547772,321
300_bleu_lisiere,3,318.319999999999,0.466476151587624,318,319.026422764227,2.248150325559,318,320.71865443425,2.79258312564045,320,322.290030596634,4.04357291847816,322
591_rouge_estive,3,317.628205128205,0.533709187089709,318,317.359026369168,1.75442201820598,318,317.454452926208,3.22483788865262,318,317.809875286332,5.36015143680895,318
591_rouge_lisiere,3,319,1.47630863287023,319,318.355828220858,2.02038987185533,319,317.115030674846,3.09966668982588,318,316.936720142602,5.03005418580717,318
590_bleu_estive,3,312.423076923076,0.993817178270947,313,312.916835699797,2.3641980846691,313,313.65359144167,4.21918828221048,313,315.213830871115,4.67869813585862,315
590_bleu_lisiere,3,311.564102564102,1.52407806171421,311,312.706122448979,2.8570291522564,312,313.225495175215,4.2023404046663,313,314.043389744242,4.02909958656504,314
481_rouge_estive,3,316.587499999999,0.665089279721152,317,316.750515463917,1.01617066828384,317,317.021860701576,1.26588734194529,317,317.903615991851,4.24216105221137,317
